Order ID,Customer Name,Mobile Number,Email ID,Order Date,Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility (%),Item Weight,Sales,Rating,Outlet Age,Sales per Weight,Visibility Bucket,Rating Bucket,Item Category,Payment Mode,Delivery Status,Discount %,Quantity,City
830150,Aarav Nair,9594761110,aarav.nair@yahoo.co.in,2026-07-09,Low Fat,FDC38,Canned,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,12.27,15.7,132.2942,4.2,14,8.43,Medium,Good,Food,Cash on Delivery,Delivered,5,2,Bangalore
292864,Riya Joshi,9797647545,riya.joshi@gmail.com,2026-03-11,Low Fat,FDB15,Dairy,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,13.7,10.9,263.7568,4.2,14,24.2,Medium,Good,Food,Card,Delivered,0,2,Delhi
431478,Rohan Sharma,9657289722,rohan.sharma1@hotmail.com,2026-07-20,Low Fat,DRC27,Dairy,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.82,13.8,246.9802,4.2,14,17.9,Medium,Good,Drinks,Cash on Delivery,Cancelled,0,5,Delhi
860993,Ananya Sharma,9693485403,ananya.sharma1@outlook.com,2026-05-24,Low Fat,FDS50,Dairy,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.55,17.0,219.8114,4.2,14,12.93,Medium,Good,Food,Card,Delivered,15,5,Delhi
287075,Amit Chopra,9909846856,amit.chopra2@hotmail.com,2026-07-23,Low Fat,DRH51,Dairy,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,9.74,17.6,89.3856,4.2,14,5.08,Medium,Good,Drinks,Wallet,Delivered,10,2,Mumbai
22054,Pooja Rao,9066992613,pooja.rao@yahoo.co.in,2026-05-28,Low Fat,FDB05,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,8.33,5.16,247.2776,4.2,14,47.92,Medium,Good,Food,Cash on Delivery,Delivered,15,3,Bangalore
68857,Vihaan Reddy,9826870977,vihaan.reddy@yahoo.co.in,2026-07-06,Low Fat,FDO16,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,1.51,5.48,83.025,4.2,14,15.15,Low,Good,Food,UPI,Delivered,0,5,Delhi
686276,Anika Nair,9779570399,anika.nair1@hotmail.com,2026-03-13,Low Fat,FDZ04,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.8,9.31,62.351,4.2,14,6.7,Low,Good,Food,Card,Returned,15,4,Delhi
870755,Aadhya Bhatt,9626377927,aadhya.bhatt2@yahoo.co.in,2026-03-01,Low Fat,FDH16,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.26,10.5,88.583,4.2,14,8.44,Medium,Good,Food,Wallet,Cancelled,15,4,Mumbai
599646,Vivaan Kumar,9110735128,vivaan.kumar@outlook.com,2026-02-11,Low Fat,FDL16,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,16.87,12.85,47.306,4.2,14,3.68,High,Good,Food,UPI,Delivered,10,4,Bangalore
946039,Nikhil Iyer,9962206824,nikhil.iyer1@yahoo.co.in,2026-05-23,Low Fat,FDD08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.54,8.3,36.2506,4.2,14,4.37,Low,Good,Food,UPI,Delivered,5,4,Delhi
377350,Aditya Verma,9323330239,aditya.verma@outlook.com,2026-02-04,Low Fat,FDN31,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.3,11.5,189.253,4.2,14,16.46,Medium,Good,Food,UPI,Cancelled,20,1,Mumbai
633613,Divya Nair,9934460606,divya.nair1@hotmail.com,2026-04-11,Low Fat,FDV43,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.7,16.0,46.2086,4.2,14,2.89,Medium,Good,Food,Wallet,Delivered,0,3,Delhi
686964,Sneha Desai,9943069523,sneha.desai3@hotmail.com,2026-03-18,Low Fat,FDI32,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,17.46,17.7,113.2834,4.2,14,6.4,High,Good,Food,Wallet,Delivered,10,2,Mumbai
616572,Aadhya Joshi,9578652941,aadhya.joshi2@outlook.com,2026-02-06,Low Fat,FDE08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.94,18.2,146.4734,4.2,14,8.05,Low,Good,Food,Cash on Delivery,Delivered,10,5,Delhi
475310,Kavya Gupta,9285370064,kavya.gupta2@outlook.com,2026-03-18,Low Fat,DRK11,Hard Drinks,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,1.08,8.21,149.9392,4.2,14,18.26,Low,Good,Drinks,Wallet,Delivered,10,1,Mumbai
641118,Ira Singh,9488548753,ira.singh1@outlook.com,2026-02-05,Low Fat,DRP47,Hard Drinks,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,14.08,15.75,252.9382,4.2,14,16.06,Medium,Good,Drinks,Card,Returned,0,2,Delhi
992680,Anika Kumar,9119804255,anika.kumar1@yahoo.co.in,2026-04-16,Low Fat,NCM53,Health and Hygiene,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.21,18.75,104.828,4.2,14,5.59,Medium,Good,Non-Consumable,Card,Delivered,0,2,Bangalore
552724,Rohan Chopra,9428053764,rohan.chopra@hotmail.com,2026-04-15,Low Fat,NCV54,Household,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.32,11.1,119.6124,4.2,14,10.78,Low,Good,Non-Consumable,Cash on Delivery,Returned,20,4,Delhi
779153,Aditya Menon,9255078688,aditya.menon3@yahoo.co.in,2026-06-06,Low Fat,NCG42,Household,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.13,19.2,130.131,4.2,14,6.78,Low,Good,Non-Consumable,Card,Delivered,0,2,Delhi
526792,Ira Verma,9786020392,ira.verma3@yahoo.co.in,2026-05-07,Low Fat,FDV03,Meat,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.82,17.6,154.4314,4.2,14,8.77,Medium,Good,Food,Card,Delivered,10,3,Delhi
270568,Aadhya Kumar,9213170195,aadhya.kumar2@outlook.com,2026-06-14,Low Fat,FDL15,Meat,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.67,17.85,152.6682,4.2,14,8.55,Low,Good,Food,Card,Delivered,0,4,Delhi
183119,Ayaan Rao,9866399287,ayaan.rao1@yahoo.co.in,2026-05-27,Low Fat,FDL10,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.96,8.4,99.1042,4.2,14,11.8,Low,Good,Food,Wallet,Delivered,10,2,Bangalore
957392,Krishna Mehta,9987287314,krishna.mehta1@gmail.com,2026-03-31,Low Fat,FDX09,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,6.54,9.0,175.437,4.2,14,19.49,Medium,Good,Food,Card,Delivered,0,4,Bangalore
10418,Divya Chopra,9249562917,divya.chopra@gmail.com,2026-02-04,Low Fat,FDI46,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.45,9.5,253.6724,4.2,14,26.7,Medium,Good,Food,UPI,Returned,0,3,Mumbai
56139,Nikhil Mehta,9964416033,nikhil.mehta1@gmail.com,2026-07-10,Low Fat,FDZ33,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,10.76,10.2,149.0076,4.2,14,14.61,Medium,Good,Food,Wallet,Returned,0,1,Delhi
74517,Ananya Kapoor,9288807005,ananya.kapoor1@gmail.com,2026-03-15,Low Fat,FDQ22,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.98,16.75,38.9822,4.2,14,2.33,Low,Good,Food,Card,Delivered,20,1,Mumbai
567346,Krishna Nair,9102874512,krishna.nair@gmail.com,2026-04-09,Low Fat,FDV45,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.51,16.75,187.9556,4.2,14,11.22,Low,Good,Food,Card,Delivered,15,2,Delhi
36450,Aditya Reddy,9022017545,aditya.reddy@outlook.com,2026-04-27,Low Fat,FDU34,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.53,18.25,122.6046,4.2,14,6.72,Medium,Good,Food,Card,Delivered,0,2,Bangalore
435710,Arjun Menon,9416487921,arjun.menon1@yahoo.co.in,2026-02-07,Low Fat,FDY46,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.8,18.6,185.0898,4.2,14,9.95,Low,Good,Food,UPI,Returned,15,5,Bangalore
204676,Vihaan Kumar,9046627501,vihaan.kumar1@yahoo.co.in,2026-07-12,Low Fat,FDP10,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,12.83,19.0,104.9622,4.2,14,5.52,Medium,Good,Food,Card,Delivered,0,5,Mumbai
259213,Vihaan Patel,9526974420,vihaan.patel1@gmail.com,2026-04-20,Low Fat,FDR21,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,6.7,19.7,178.337,4.2,14,9.05,Medium,Good,Food,Card,Delivered,0,1,Bangalore
176950,Kavya Kapoor,9360785483,kavya.kapoor1@yahoo.co.in,2026-04-05,Low Fat,DRK49,Soft Drinks,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.6,14.15,41.5138,4.2,14,2.93,Low,Good,Drinks,Cash on Delivery,Delivered,5,5,Bangalore
71215,Ananya Malhotra,9309587238,ananya.malhotra@gmail.com,2026-02-26,Low Fat,DRE25,Soft Drinks,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.34,15.35,91.912,4.2,14,5.99,Medium,Good,Drinks,Wallet,Cancelled,0,1,Delhi
966030,Vihaan Pillai,9368060145,vihaan.pillai@yahoo.co.in,2026-04-30,Regular,FDB49,Baking Goods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.02,8.3,98.2384,4.2,14,11.84,Low,Good,Food,Wallet,Returned,0,1,Bangalore
826706,Diya Reddy,9792326714,diya.reddy@outlook.com,2026-05-17,Regular,FDV11,Breads,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,8.18,9.1,173.6054,4.2,14,19.08,Medium,Good,Food,UPI,Returned,10,4,Mumbai
120014,Kavya Rao,9858197015,kavya.rao3@hotmail.com,2026-05-08,Regular,FDR59,Breads,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,6.4,14.5,263.1594,4.2,14,18.15,Medium,Good,Food,Card,Delivered,5,3,Bangalore
22950,Kavya Iyer,9019679720,kavya.iyer2@gmail.com,2026-05-18,Regular,FDV13,Canned,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.77,17.35,88.0856,4.2,14,5.08,Low,Good,Food,UPI,Delivered,5,4,Mumbai
652399,Pooja Singh,9925192018,pooja.singh3@outlook.com,2026-05-04,Regular,FDU26,Dairy,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.27,16.7,120.7782,4.2,14,7.23,Low,Good,Food,Cash on Delivery,Delivered,0,4,Delhi
587684,Aditya Patel,9285233297,aditya.patel1@outlook.com,2026-04-22,Regular,FDA03,Dairy,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.55,18.5,146.3102,4.2,14,7.91,Low,Good,Food,UPI,Delivered,15,1,Delhi
698704,Priya Rao,9049379582,priya.rao1@gmail.com,2026-03-14,Regular,FDN28,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.03,5.88,104.099,4.2,14,17.7,Low,Good,Food,Wallet,Delivered,0,3,Delhi
996626,Neha Agarwal,9915855116,neha.agarwal@gmail.com,2026-06-02,Regular,FDI53,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,13.79,8.9,162.1236,4.2,14,18.22,Medium,Good,Food,UPI,Delivered,20,3,Delhi
216840,Vivaan Reddy,9397149207,vivaan.reddy@outlook.com,2026-07-22,Regular,FDR28,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.59,13.85,164.921,4.2,14,11.91,Low,Good,Food,Cash on Delivery,Delivered,10,2,Bangalore
159177,Neha Mehta,9574142487,neha.mehta@gmail.com,2026-06-02,Regular,FDF29,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.0,15.1,130.531,4.2,14,8.64,Low,Good,Food,UPI,Delivered,20,4,Delhi
443248,Arjun Gupta,9396262591,arjun.gupta1@gmail.com,2026-04-30,Regular,FDY04,Frozen Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,4.25,17.7,161.921,4.2,14,9.15,Low,Good,Food,Cash on Delivery,Delivered,5,5,Mumbai
219210,Nikhil Nair,9883124977,nikhil.nair3@hotmail.com,2026-06-07,Regular,FDV19,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,3.53,14.85,160.9578,4.2,14,10.84,Low,Good,Food,UPI,Delivered,10,4,Bangalore
553432,Diya Chopra,9367724434,diya.chopra1@hotmail.com,2026-04-04,Regular,FDH20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.5,16.1,97.341,4.2,14,6.05,Low,Good,Food,Card,Cancelled,10,2,Mumbai
647621,Anika Verma,9354978729,anika.verma@gmail.com,2026-02-16,Regular,FDO19,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,1.66,17.7,50.2034,4.2,14,2.84,Low,Good,Food,Wallet,Returned,15,3,Bangalore
683913,Karan Rao,9657156438,karan.rao1@outlook.com,2026-05-14,Regular,FDU20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.15,19.35,122.1098,4.2,14,6.31,Low,Good,Food,Wallet,Delivered,10,3,Bangalore
541573,Krishna Patel,9029903480,krishna.patel@yahoo.co.in,2026-02-15,Regular,FDR20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.82,20.0,45.5744,4.2,14,2.28,Low,Good,Food,UPI,Delivered,5,3,Bangalore
689054,Aarav Chopra,9424796000,aarav.chopra2@gmail.com,2026-05-16,Regular,FDV20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,5.99,20.2,125.9678,4.2,14,6.24,Medium,Good,Food,UPI,Delivered,0,1,Delhi
682734,Pooja Kapoor,9940916573,pooja.kapoor@gmail.com,2026-06-29,Regular,FDO27,Meat,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,17.94,6.18,94.1752,4.2,14,15.24,High,Good,Food,UPI,Returned,20,3,Bangalore
445415,Riya Pillai,9762426622,riya.pillai1@yahoo.co.in,2026-03-13,Regular,FDX51,Meat,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.21,9.5,195.9452,4.2,14,20.63,Low,Good,Food,Cash on Delivery,Delivered,0,2,Bangalore
862891,Ayaan Singh,9549203693,ayaan.singh1@yahoo.co.in,2026-06-14,Regular,FDR27,Meat,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,9.62,15.1,134.4942,4.2,14,8.91,Medium,Good,Food,UPI,Returned,10,2,Bangalore
652969,Kavya Singh,9091401527,kavya.singh4@yahoo.co.in,2026-04-11,Regular,FDU33,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,13.49,7.63,46.9402,4.2,14,6.15,Medium,Good,Food,UPI,Returned,15,1,Delhi
193122,Priya Kumar,9311722641,priya.kumar2@hotmail.com,2026-04-18,Regular,FDC10,Snack Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.3,9.8,121.6098,4.2,14,12.41,Medium,Good,Food,UPI,Cancelled,20,4,Bangalore
543280,Vihaan Sharma,9475690018,vihaan.sharma2@hotmail.com,2026-02-21,Regular,FDF11,Starchy Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,1.77,10.2,240.1538,4.2,14,23.54,Low,Good,Food,Card,Delivered,0,5,Delhi
334411,Vivaan Nair,9429335984,vivaan.nair3@hotmail.com,2026-02-15,Regular,FDE11,Starchy Foods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,13.53,17.7,183.7924,4.2,14,10.38,Medium,Good,Food,UPI,Delivered,10,4,Mumbai
76864,Arjun Reddy,9742298359,arjun.reddy2@outlook.com,2026-04-19,Low Fat,FDO24,Baking Goods,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,7.43,11.1,156.4604,4.2,14,14.1,Medium,Good,Food,Wallet,Delivered,0,5,Delhi
324851,Neha Chopra,9667715390,neha.chopra1@gmail.com,2026-07-14,Low Fat,NCD54,Household,2012,OUT049,Tier 1,Medium,Neighborhood Supermarket,2.91,21.1,144.6786,4.2,14,6.86,Low,Good,Non-Consumable,Cash on Delivery,Cancelled,0,2,Bangalore
666370,Diya Gupta,9226247365,diya.gupta1@hotmail.com,2026-04-11,Low Fat,FDH33,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,21.31,12.99,44.9428,4.2,28,3.46,High,Good,Food,Wallet,Returned,10,1,Bangalore
60846,Ira Menon,9003299090,ira.menon@outlook.com,2026-04-14,Low Fat,FDK24,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,17.74,12.28,46.6744,4.2,28,3.8,High,Good,Food,Wallet,Returned,15,4,Mumbai
942553,Krishna Gupta,9064761442,krishna.gupta1@outlook.com,2026-05-20,Low Fat,FDN60,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,16.66,12.28,157.6604,4.2,28,12.84,High,Good,Food,Cash on Delivery,Delivered,10,4,Delhi
769489,Aarav Gupta,9787355404,aarav.gupta1@yahoo.co.in,2026-06-29,Low Fat,FDW36,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,9.97,12.28,107.4622,4.2,28,8.75,Medium,Good,Food,Wallet,Delivered,10,3,Bangalore
831007,Reyansh Kapoor,9231697920,reyansh.kapoor@yahoo.co.in,2026-05-15,Low Fat,FDR23,Breads,1998,OUT019,Tier 1,Small,Grocery Store,14.32,11.35,175.837,4.2,28,15.49,Medium,Good,Food,Cash on Delivery,Delivered,0,3,Delhi
511140,Priya Kumar,9675493934,priya.kumar3@hotmail.com,2026-03-09,Low Fat,FDA13,Canned,1998,OUT019,Tier 1,Small,Grocery Store,13.75,12.31,38.8506,4.2,28,3.16,Medium,Good,Food,Cash on Delivery,Cancelled,0,5,Mumbai
760149,Aditya Mehta,9396904539,aditya.mehta1@gmail.com,2026-07-21,Low Fat,FDH38,Canned,1998,OUT019,Tier 1,Small,Grocery Store,1.83,12.31,115.2808,4.2,28,9.36,Low,Good,Food,Cash on Delivery,Delivered,20,2,Bangalore
574559,Vihaan Verma,9252878357,vihaan.verma1@gmail.com,2026-05-19,Low Fat,FDS01,Canned,1998,OUT019,Tier 1,Small,Grocery Store,3.11,12.31,179.6686,4.2,28,14.6,Low,Good,Food,Cash on Delivery,Delivered,10,5,Mumbai
16657,Kavya Verma,9338133073,kavya.verma@gmail.com,2026-04-25,Low Fat,FDY13,Canned,1998,OUT019,Tier 1,Small,Grocery Store,5.27,12.31,74.967,4.2,28,6.09,Medium,Good,Food,Card,Delivered,5,2,Bangalore
403382,Sai Menon,9453302364,sai.menon@outlook.com,2026-05-20,Low Fat,FDL40,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,6.98,12.87,98.241,4.2,28,7.63,Medium,Good,Food,Cash on Delivery,Delivered,20,3,Bangalore
895451,Aadhya Chopra,9122474098,aadhya.chopra@outlook.com,2026-02-05,Low Fat,NCK05,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,13.56,13.14,61.1536,4.2,28,4.65,Medium,Good,Non-Consumable,Wallet,Delivered,10,2,Bangalore
467858,Myra Sharma,9537203350,myra.sharma1@outlook.com,2026-04-26,Low Fat,NCM05,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,10.48,13.14,266.0226,4.2,28,20.25,Medium,Good,Non-Consumable,Wallet,Cancelled,5,5,Bangalore
791385,Saanvi Malhotra,9516023251,saanvi.malhotra3@outlook.com,2026-07-02,Low Fat,NCY29,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,13.52,13.14,56.293,4.2,28,4.28,Medium,Good,Non-Consumable,UPI,Delivered,15,4,Mumbai
966573,Sai Joshi,9071555870,sai.joshi2@gmail.com,2026-05-17,Low Fat,NCG30,Household,1998,OUT019,Tier 1,Small,Grocery Store,19.67,13.38,125.8046,4.2,28,9.4,High,Good,Non-Consumable,Cash on Delivery,Returned,5,5,Bangalore
497866,Reyansh Patel,9940422456,reyansh.patel@gmail.com,2026-04-06,Low Fat,FDG31,Meat,1998,OUT019,Tier 1,Small,Grocery Store,6.64,12.82,65.0826,4.2,28,5.08,Medium,Good,Food,Cash on Delivery,Delivered,5,1,Delhi
94387,Krishna Iyer,9411992551,krishna.iyer@yahoo.co.in,2026-07-08,Low Fat,FDV15,Meat,1998,OUT019,Tier 1,Small,Grocery Store,25.59,12.82,103.3648,4.2,28,8.06,High,Good,Food,UPI,Delivered,20,3,Mumbai
787786,Kavya Kumar,9253807819,kavya.kumar@gmail.com,2026-02-09,Low Fat,FDE46,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,2.76,12.99,149.5366,4.2,28,11.51,Low,Good,Food,UPI,Returned,5,3,Delhi
697374,Vivaan Agarwal,9135053494,vivaan.agarwal@outlook.com,2026-02-14,Low Fat,DRF25,Soft Drinks,1998,OUT019,Tier 1,Small,Grocery Store,6.82,11.85,36.019,4.2,28,3.04,Medium,Good,Drinks,Wallet,Returned,15,2,Delhi
484467,Pari Agarwal,9197157557,pari.agarwal4@outlook.com,2026-07-16,Low Fat,DRF49,Soft Drinks,1998,OUT019,Tier 1,Small,Grocery Store,12.44,11.85,112.0518,4.2,28,9.46,Medium,Good,Drinks,Wallet,Delivered,10,5,Bangalore
193911,Ayaan Rao,9166328246,ayaan.rao1@hotmail.com,2026-07-08,Low Fat,DRH37,Soft Drinks,1998,OUT019,Tier 1,Small,Grocery Store,7.29,11.85,165.2526,4.2,28,13.95,Medium,Good,Drinks,Card,Cancelled,0,2,Delhi
246924,Myra Malhotra,9306162185,myra.malhotra@gmail.com,2026-05-09,Regular,FDH14,Canned,1998,OUT019,Tier 1,Small,Grocery Store,8.2,12.31,142.0838,4.2,28,11.54,Medium,Good,Food,UPI,Delivered,0,3,Bangalore
120395,Sneha Pillai,9635200761,sneha.pillai@gmail.com,2026-04-29,Regular,FDE51,Dairy,1998,OUT019,Tier 1,Small,Grocery Store,16.89,13.43,43.4086,4.2,28,3.23,High,Good,Food,UPI,Delivered,5,2,Delhi
284125,Myra Verma,9504205986,myra.verma@yahoo.co.in,2026-06-06,Regular,FDL52,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,8.07,12.87,39.8506,4.2,28,3.1,Medium,Good,Food,Cash on Delivery,Delivered,5,5,Delhi
253580,Aditya Iyer,9856977143,aditya.iyer1@yahoo.co.in,2026-07-18,Regular,FDY28,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,26.64,12.87,215.6218,4.2,28,16.75,High,Good,Food,Card,Delivered,15,4,Bangalore
685303,Saanvi Kumar,9360809010,saanvi.kumar1@outlook.com,2026-03-07,Regular,FDE56,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,27.87,13.22,63.2194,4.2,28,4.78,High,Good,Food,Cash on Delivery,Delivered,10,5,Mumbai
50703,Aadhya Reddy,9146103927,aadhya.reddy1@hotmail.com,2026-02-02,Regular,FDH45,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,18.5,13.22,42.3796,4.2,28,3.21,High,Good,Food,Wallet,Delivered,10,2,Bangalore
139254,Rohan Desai,9888818930,rohan.desai@gmail.com,2026-03-03,Regular,FDH56,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,11.17,13.22,115.9492,4.2,28,8.77,Medium,Good,Food,Wallet,Delivered,5,3,Mumbai
361814,Ayaan Pillai,9461638816,ayaan.pillai1@gmail.com,2026-06-30,Regular,FDO56,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,7.88,13.22,116.3808,4.2,28,8.8,Medium,Good,Food,Wallet,Delivered,15,4,Delhi
944568,Priya Sharma,9878518569,priya.sharma@hotmail.com,2026-07-18,Regular,FDT55,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,7.64,13.22,155.8946,4.2,28,11.79,Medium,Good,Food,Card,Cancelled,5,2,Bangalore
796069,Saanvi Joshi,9050965688,saanvi.joshi1@gmail.com,2026-05-18,Regular,FDY03,Meat,1998,OUT019,Tier 1,Small,Grocery Store,13.33,12.82,112.6202,4.2,28,8.78,Medium,Good,Food,UPI,Returned,5,2,Bangalore
980119,Myra Pillai,9267280072,myra.pillai@yahoo.co.in,2026-02-03,Regular,FDS21,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,3.66,12.99,62.7194,4.2,28,4.83,Low,Good,Food,Cash on Delivery,Delivered,0,5,Delhi
738874,Priya Bhatt,9720814723,priya.bhatt1@hotmail.com,2026-02-27,Low Fat,FDB50,Canned,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,15.36,13.0,79.6986,4.2,16,6.13,High,Good,Food,UPI,Returned,10,1,Mumbai
998650,Diya Menon,9735640783,diya.menon@gmail.com,2026-02-12,Low Fat,NCN30,Household,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,1.7,16.35,95.741,4.2,16,5.86,Low,Good,Non-Consumable,Cash on Delivery,Cancelled,0,2,Delhi
896396,Anika Mehta,9083069789,anika.mehta1@yahoo.co.in,2026-03-27,Low Fat,FDV15,Meat,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,14.62,10.3,103.3648,4.2,16,10.04,Medium,Good,Food,UPI,Delivered,0,2,Bangalore
286088,Saanvi Iyer,9995145498,saanvi.iyer@yahoo.co.in,2026-07-10,Low Fat,FDZ12,Baking Goods,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,10.3,9.17,144.947,4.2,16,15.81,Medium,Good,Food,Cash on Delivery,Delivered,10,1,Delhi
756255,Sai Sharma,9367146749,sai.sharma@outlook.com,2026-04-29,Low Fat,FDS23,Breads,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,14.09,4.64,127.0994,4.2,16,27.39,Medium,Good,Food,Wallet,Delivered,0,4,Mumbai
65084,Ananya Agarwal,9066886751,ananya.agarwal1@gmail.com,2026-04-28,Low Fat,FDR35,Breads,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,2.07,12.5,198.8742,4.2,16,15.91,Low,Good,Food,Card,Cancelled,15,2,Delhi
288908,Ayaan Sharma,9857116456,ayaan.sharma@hotmail.com,2026-05-04,Low Fat,FDX13,Canned,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,4.78,7.72,249.1092,4.2,16,32.27,Low,Good,Food,Wallet,Returned,10,3,Bangalore
676753,Sneha Iyer,9059563431,sneha.iyer@yahoo.co.in,2026-06-20,Low Fat,FDG02,Canned,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,1.13,7.86,189.5188,4.2,16,24.11,Low,Good,Food,Wallet,Delivered,0,3,Delhi
590688,Vivaan Bhatt,9807392002,vivaan.bhatt1@yahoo.co.in,2026-02-03,Low Fat,FDO50,Canned,2010,OUT046,Tier 1,Small,Neighborhood Supermarket,7.82,16.25,91.3804,4.2,16,5.62,Medium,Good,Food,UPI,Delivered,15,2,Mumbai
